Year Month Tmax Tmin PAR Prec CO2 O3
1200-1900 1 1.10864227389474 -8.92742600263158 143.5 93.4052229210526 390 0
1200-1900 2 1.95573013466667 -8.56976851315789 209.8 83.9432435964912 390 0
1200-1900 3 6.85590276491228 -3.6152117492193 301.6 102.954386785088 390 0
1200-1900 4 13.3997694824561 1.71479046077193 391.2 101.91690354386 390 0
1200-1900 5 19.6404648421053 7.14926985350877 461.6 93.980483868421 390 0
1200-1900 6 24.216512 12.1189878245614 512.7 96.6392650614035 390 0
1200-1900 7 27.0219993684211 15.2849288114035 503.7 95.3298295 390 0
1200-1900 8 25.9516651140351 14.3734406754386 439.3 98.3881202982456 390 0
1200-1900 9 22.1620187982456 10.4493456026316 346.6 98.6736481929825 390 0
1200-1900 10 16.4269079780702 4.6731515377193 255.1 96.6530482807018 390 0
1200-1900 11 9.7232166 -0.248724043464912 163.1 103.858527429825 390 0
1200-1900 12 3.17960243973684 -6.19756333859649 125 103.961751596491 390 0
1901 1 0.045495782 -8.597151 143.5 53.71484 390 0
1901 2 -1.7991496 -10.859389 209.8 24.789072 390 0
1901 3 5.2145104 -3.440071 301.6 166.05513 390 0
1901 4 11.27055 3.0137403 391.2 213.838 390 0
1901 5 17.803274 7.370054 461.6 169.24606 390 0
1901 6 25.23081 12.881779 512.7 40.30099 390 0
1901 7 27.644316 17.034105 503.7 124.11888 390 0
1901 8 25.68014 15.734101 439.3 133.4965 390 0
1901 9 22.621536 11.422979 346.6 96.30754 390 0
1901 10 16.547773 4.545312 255.1 86.26284 390 0
1901 11 5.45948 -2.9826088 163.1 62.59336 390 0
1901 12 2.7453876 -6.495711 125 220.4113 390 0
1902 1 0.13880476 -9.584959 143.5 62.835155 390 0
1902 2 0.93855315 -8.150675 209.8 121.895645 390 0
1902 3 9.584427 0.09635006 301.6 157.76788 390 0
1902 4 13.473853 2.4395056 391.2 100.16663 390 0
1902 5 19.390146 6.813644 461.6 52.51447 390 0
1902 6 22.81527 10.883934 512.7 93.69524 390 0
1902 7 24.208748 14.163054 503.7 106.693726 390 0
1902 8 24.254793 12.915469 439.3 89.98603 390 0
1902 9 20.751148 10.940659 346.6 124.60876 390 0
1902 10 15.56468 5.298006 255.1 138.07138 390 0
1902 11 11.442956 0.971726 163.1 31.133217 390 0
1902 12 0.9792461 -8.956142 125 162.24792 390 0
1903 1 0.8633065 -8.223079 143.5 97.092514 390 0
1903 2 2.431706 -7.002048 209.8 108.410675 390 0
1903 3 11.233349 0.45754078 301.6 164.77606 390 0
1903 4 13.589149 1.8992593 391.2 86.256485 390 0
