LandisData  EcoregionParameters
EcoregionParameters PrecLossFrac climateFileName SoilType RootingDepth LeakageFrac SnowSublimFrac
eco228 0.62      Y:/LANDIS_INPUTS/climate_data/pnet_climate/HADGE_june_2016_25NC/22_june_2016_cr_HADGErcp85_climate.txt SLCL 1000 1 0.15
eco229 0.50      Y:/LANDIS_INPUTS/climate_data/pnet_climate/HADGE_june_2016_25NC/22_june_2016_cr_HADGErcp85_climate.txt SICL 1000 1 0.15
eco231 0.58      Y:/LANDIS_INPUTS/climate_data/pnet_climate/HADGE_june_2016_25NC/23_june_2016_cr_HADGErcp85_climate.txt SILO 1000 1 0.15
eco232 0.34      Y:/LANDIS_INPUTS/climate_data/pnet_climate/HADGE_june_2016_25NC/23_june_2016_cr_HADGErcp85_climate.txt SALO 1000 1 0.15
eco233 0.35      Y:/LANDIS_INPUTS/climate_data/pnet_climate/HADGE_june_2016_25NC/23_june_2016_cr_HADGErcp85_climate.txt LOSA 1000 1 0.15
eco234 0.53      Y:/LANDIS_INPUTS/climate_data/pnet_climate/HADGE_june_2016_25NC/23_june_2016_cr_HADGErcp85_climate.txt CLAY 1000 1 0.15
eco236 0.42      Y:/LANDIS_INPUTS/climate_data/pnet_climate/HADGE_june_2016_25NC/23_june_2016_cr_HADGErcp85_climate.txt LOAM 1000 1 0.15
eco237 0.44      Y:/LANDIS_INPUTS/climate_data/pnet_climate/HADGE_june_2016_25NC/23_june_2016_cr_HADGErcp85_climate.txt SAND 1000 1 0.15
eco241 0.58      Y:/LANDIS_INPUTS/climate_data/pnet_climate/HADGE_june_2016_25NC/24_june_2016_cr_HADGErcp85_climate.txt SILO 1000 1 0.15
eco242 0.34      Y:/LANDIS_INPUTS/climate_data/pnet_climate/HADGE_june_2016_25NC/24_june_2016_cr_HADGErcp85_climate.txt SALO 1000 1 0.15
eco243 0.35      Y:/LANDIS_INPUTS/climate_data/pnet_climate/HADGE_june_2016_25NC/24_june_2016_cr_HADGErcp85_climate.txt LOSA 1000 1 0.15
eco244 0.53      Y:/LANDIS_INPUTS/climate_data/pnet_climate/HADGE_june_2016_25NC/24_june_2016_cr_HADGErcp85_climate.txt CLAY 1000 1 0.15
eco246 0.42      Y:/LANDIS_INPUTS/climate_data/pnet_climate/HADGE_june_2016_25NC/24_june_2016_cr_HADGErcp85_climate.txt LOAM 1000 1 0.15
eco247 0.44      Y:/LANDIS_INPUTS/climate_data/pnet_climate/HADGE_june_2016_25NC/24_june_2016_cr_HADGErcp85_climate.txt SAND 1000 1 0.15
eco251 0.58      Y:/LANDIS_INPUTS/climate_data/pnet_climate/HADGE_june_2016_25NC/25_june_2016_cr_HADGErcp85_climate.txt SILO 1000 1 0.15
eco252 0.34      Y:/LANDIS_INPUTS/climate_data/pnet_climate/HADGE_june_2016_25NC/25_june_2016_cr_HADGErcp85_climate.txt SALO 1000 1 0.15
eco253 0.35      Y:/LANDIS_INPUTS/climate_data/pnet_climate/HADGE_june_2016_25NC/25_june_2016_cr_HADGErcp85_climate.txt LOSA 1000 1 0.15
eco254 0.53      Y:/LANDIS_INPUTS/climate_data/pnet_climate/HADGE_june_2016_25NC/25_june_2016_cr_HADGErcp85_climate.txt CLAY 1000 1 0.15
eco256 0.42      Y:/LANDIS_INPUTS/climate_data/pnet_climate/HADGE_june_2016_25NC/25_june_2016_cr_HADGErcp85_climate.txt LOAM 1000 1 0.15
eco257 0.44      Y:/LANDIS_INPUTS/climate_data/pnet_climate/HADGE_june_2016_25NC/25_june_2016_cr_HADGErcp85_climate.txt SAND 1000 1 0.15
eco258 0.62      Y:/LANDIS_INPUTS/climate_data/pnet_climate/HADGE_june_2016_25NC/25_june_2016_cr_HADGErcp85_climate.txt SLCL 1000 1 0.15
