Year Month Tmax Tmin PAR Prec CO2 O3
1200-1900 1 -3.45269698785965 -15.1106972236842 143.5 79.5088893947368 390 0
1200-1900 2 -2.04975514213158 -14.6314588815789 209.8 68.8629605526316 390 0
1200-1900 3 3.40279476552632 -8.35359217719298 301.6 83.9138300964912 390 0
1200-1900 4 10.5080237201754 -1.51471963985088 391.2 87.7610743157895 390 0
1200-1900 5 18.1410326184211 4.50810014649123 461.6 91.7002688859649 390 0
1200-1900 6 23.0074760789474 9.76171642631579 512.7 99.6252823070175 390 0
1200-1900 7 25.7879262017544 12.8109016973684 503.7 98.2371824210526 390 0
1200-1900 8 24.6407057807018 11.5693767631579 439.3 94.1713174298246 390 0
1200-1900 9 20.1431692894737 7.2772753754386 346.6 95.3011741403509 390 0
1200-1900 10 13.6076314342105 1.72695125125439 255.1 98.5323308508772 390 0
1200-1900 11 5.78449609122807 -3.6014901395614 163.1 100.031416385965 390 0
1200-1900 12 -1.2695485355614 -11.2477342061404 125 92.1791775877193 390 0
1901 1 -4.454209 -14.791165 143.5 70.32068 390 0
1901 2 -5.5300784 -16.107346 209.8 27.109533 390 0
1901 3 2.0208268 -8.771382 301.6 113.32741 390 0
1901 4 11.314011 0.9626387 391.2 149.10954 390 0
1901 5 17.197416 5.864981 461.6 126.367424 390 0
1901 6 24.200388 10.971444 512.7 72.85556 390 0
1901 7 26.177086 13.973718 503.7 116.19905 390 0
1901 8 24.532255 12.9795885 439.3 106.73914 390 0
1901 9 20.994272 8.121461 346.6 71.874306 390 0
1901 10 13.97169 1.7372309 255.1 78.16365 390 0
1901 11 2.5113811 -6.7535553 163.1 51.70844 390 0
1901 12 -1.0736744 -10.629297 125 173.53821 390 0
1902 1 -3.967912 -15.093514 143.5 73.03337 390 0
1902 2 -1.7778265 -13.041113 209.8 58.856293 390 0
1902 3 6.8139067 -3.4570765 301.6 172.66942 390 0
1902 4 11.108472 -0.09309982 391.2 88.58819 390 0
1902 5 16.782751 3.9275482 461.6 94.71671 390 0
1902 6 20.482143 8.236863 512.7 136.69211 390 0
1902 7 23.846806 11.908691 503.7 91.67559 390 0
1902 8 22.832993 10.546142 439.3 100.78834 390 0
1902 9 20.227037 8.605798 346.6 107.59501 390 0
1902 10 12.8487 1.6654553 255.1 121.18745 390 0
1902 11 8.018096 -2.6631255 163.1 37.860237 390 0
1902 12 -3.1117969 -13.681345 125 117.01828 390 0
1903 1 -3.1965075 -14.531636 143.5 88.532135 390 0
1903 2 -1.1135256 -12.499868 209.8 94.15354 390 0
1903 3 8.149067 -3.1769538 301.6 140.59709 390 0
1903 4 11.557669 -0.9191871 391.2 46.90929 390 0
1903 5 20.689518 4.7216954 461.6 11.87418 390 0
1903 6 20.784355 8.970385 512.7 132.02586 390 0
1903 7 24.08237 12.263906 503.7 112.56588 390 0
1903 8 21.486246 8.632728 439.3 79.61742 390 0
1903 9 22.05853 7.3704567 346.6 30.509789 390 0
1903 10 13.167774 2.3876576 255.1 80.79907 390 0
1903 11 4.6309757 -5.510573 163.1 46.4899 390 0
1903 12 -2.9379234 -14.083486 125 81.76857 390 0
1904 1 -7.0153594 -18.631094 143.5 79.16295 390 0
1904 2 -5.6821146 -17.713545 209.8 42.62945 390 0
1904 3 2.5281703 -8.986777 301.6 69.47215 390 0
1904 4 9.373325 -1.847268 391.2 109.36443 390 0
1904 5 21.421545 6.7305036 461.6 110.59898 390 0
1904 6 22.932602 9.24984 512.7 65.14604 390 0
1904 7 25.670551 12.989704 503.7 92.47129 390 0
1904 8 23.487915 10.321839 439.3 108.035835 390 0
1904 9 18.094305 5.60131 346.6 160.53711 390 0
1904 10 11.400777 0.8963808 255.1 69.1667 390 0
1904 11 2.5883698 -7.423872 163.1 39.172832 390 0
1904 12 -6.3457394 -17.307238 125 43.441364 390 0
1905 1 -5.4760265 -17.697805 143.5 96.82391 390 0
1905 2 -4.714832 -17.81714 209.8 34.978405 390 0
1905 3 3.3688443 -10.214495 301.6 42.70746 390 0
1905 4 10.4504 -1.6901253 391.2 51.747746 390 0
1905 5 17.789284 4.0714355 461.6 66.35582 390 0
1905 6 21.896065 9.001056 512.7 99.22694 390 0
1905 7 26.015278 13.380864 503.7 118.83714 390 0
1905 8 24.042406 10.154798 439.3 74.47871 390 0
1905 9 18.730036 7.51196 346.6 117.596725 390 0
1905 10 13.903297 0.727422 255.1 35.856457 390 0
1905 11 4.534033 -4.950182 163.1 80.26204 390 0
1905 12 -0.15829992 -10.689297 125 77.434746 390 0
1906 1 0.26570112 -11.002807 143.5 65.341515 390 0
1906 2 -0.87627006 -14.373413 209.8 57.52368 390 0
1906 3 0.1261155 -11.806181 301.6 102.08635 390 0
1906 4 9.77406 -2.4334142 391.2 58.95738 390 0
1906 5 16.840126 4.165469 461.6 113.95233 390 0
1906 6 23.204304 9.686946 512.7 114.34491 390 0
1906 7 26.246752 12.875293 503.7 103.84535 390 0
1906 8 26.514307 12.402715 439.3 67.44449 390 0
1906 9 21.34546 7.0368886 346.6 49.65724 390 0
1906 10 14.201977 1.7367804 255.1 122.202866 390 0
1906 11 3.9010057 -3.3849742 163.1 71.72375 390 0
1906 12 -3.653388 -14.836037 125 89.81412 390 0
1907 1 -4.75541 -17.459873 143.5 63.294785 390 0
1907 2 -5.0208716 -18.976 209.8 45.350063 390 0
1907 3 3.643574 -9.776061 301.6 61.996323 390 0
1907 4 8.612873 -3.334382 391.2 91.803444 390 0
1907 5 14.814399 2.1295285 461.6 59.501617 390 0
1907 6 23.477804 8.957808 512.7 110.4552 390 0
1907 7 24.88311 12.744057 503.7 100.1934 390 0
1907 8 23.51501 10.522842 439.3 58.903374 390 0
1907 9 19.037266 8.199726 346.6 166.92046 390 0
1907 10 11.373671 -0.43853894 255.1 118.296165 390 0
1907 11 5.0768666 -4.2900367 163.1 113.76655 390 0
1907 12 0.8749438 -8.515239 125 93.846214 390 0
1908 1 -1.8722923 -13.962009 143.5 64.99889 390 0
1908 2 -3.4660163 -16.377539 209.8 106.17081 390 0
1908 3 3.3783958 -9.167521 301.6 54.708706 390 0
1908 4 9.808082 -3.5168319 391.2 58.89365 390 0
1908 5 19.392935 5.729853 461.6 131.94617 390 0
1908 6 25.437962 9.732627 512.7 50.458076 390 0
1908 7 28.233397 13.661706 503.7 77.19014 390 0
1908 8 23.901829 10.889733 439.3 98.32584 390 0
1908 9 24.037148 7.805396 346.6 29.4508 390 0
1908 10 16.486538 1.9771104 255.1 70.62045 390 0
1908 11 5.0135264 -3.6840494 163.1 38.51874 390 0
1908 12 -2.1530802 -13.989009 125 73.50146 390 0
1909 1 -2.969028 -14.580787 143.5 128.39612 390 0
1909 2 -1.2918675 -14.206308 209.8 124.47761 390 0
1909 3 2.1908083 -9.055272 301.6 87.55664 390 0
1909 4 9.408583 -2.2895455 391.2 94.14613 390 0
1909 5 16.410406 4.426931 461.6 81.66847 390 0
1909 6 24.466105 9.17989 512.7 71.235245 390 0
1909 7 24.633972 11.562068 503.7 66.80692 390 0
1909 8 24.864704 10.418791 439.3 70.70224 390 0
1909 9 20.002935 7.2851653 346.6 157.53662 390 0
1909 10 12.98609 2.453656 255.1 40.304806 390 0
1909 11 7.508471 -2.7120411 163.1 89.24333 390 0
1909 12 -2.0283208 -10.440682 125 58.534885 390 0
1910 1 -0.9926377 -12.834153 143.5 91.19025 390 0
1910 2 -2.0351536 -15.371003 209.8 93.071556 390 0
1910 3 6.514485 -5.8843274 301.6 36.661304 390 0
1910 4 12.989419 1.5886626 391.2 93.152916 390 0
1910 5 17.49472 4.689913 461.6 79.39376 390 0
1910 6 21.583813 9.340822 512.7 88.05451 390 0
1910 7 26.82234 12.686866 503.7 69.206436 390 0
1910 8 24.085342 10.621602 439.3 89.003426 390 0
1910 9 19.921759 6.596925 346.6 85.24655 390 0
1910 10 13.693381 1.9161056 255.1 50.212505 390 0
1910 11 3.9537601 -3.1248884 163.1 62.829628 390 0
1910 12 -3.786765 -14.452923 125 70.712395 390 0
